fdc_id,food,count(*)
173643,"chicken, stewing, light meat, meat only, raw",1
172399,"chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",3
172399,"chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",3
172399,"chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",3
173640,"chicken, stewing, meat and skin, and giblets and neck, raw",2
173640,"chicken, stewing, meat and skin, and giblets and neck, raw",2
172401,"chicken, stewing, meat and skin, cooked, stewed",2
172401,"chicken, stewing, meat and skin, cooked, stewed",2
172400,"chicken, stewing, meat and skin, raw",2
172400,"chicken, stewing, meat and skin, raw",2
172403,"chicken, stewing, meat only, cooked, stewed",2
172403,"chicken, stewing, meat only, cooked, stewed",2
172402,"chicken, stewing, meat only, raw",2
172402,"chicken, stewing, meat only, raw",2
2341489,"chicken, tail",1
168961,"chicken, thighs, frozen, breaded, reheated",1
171111,"chicken, wing, frozen, glazed, barbecue flavored",3
171111,"chicken, wing, frozen, glazed, barbecue flavored",3
171111,"chicken, wing, frozen, glazed, barbecue flavored",3
171115,"chicken, wing, frozen, glazed, barbecue flavored, heated conventional oven",2
171115,"chicken, wing, frozen, glazed, barbecue flavored, heated conventional oven",2
171508,"chicken, wing, frozen, glazed, barbecue flavored, heated microwave",2
171508,"chicken, wing, frozen, glazed, barbecue flavored, heated microwave",2
174288,chickpea flour besan,1
173800,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, drained solids",1
173801,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, drained, rinsed in tap water",2
173801,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, drained, rinsed in tap water",2
175206,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, solids and liquids",2
175206,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, solids and liquids",2
175250,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, solids and liquids, low sodium",2
175250,"chickpeas garbanzo beans, bengal gram, mature seeds, canned, solids and liquids, low sodium",2
173799,"chickpeas garbanzo beans, bengal gram, mature seeds, cooked, boiled, with salt",1
173757,"chickpeas garbanzo beans, bengal gram, mature seeds, cooked, boiled, without salt",1
173756,"chickpeas garbanzo beans, bengal gram, mature seeds, raw",2
173756,"chickpeas garbanzo beans, bengal gram, mature seeds, raw",2
2342892,"chickpeas, from canned, fat added",2
2342892,"chickpeas, from canned, fat added",2
2342893,"chickpeas, from canned, no added fat",2
2342893,"chickpeas, from canned, no added fat",2
2342894,"chickpeas, from canned, reduced sodium",2
2342894,"chickpeas, from canned, reduced sodium",2
2342890,"chickpeas, from dried, fat added",3
2342890,"chickpeas, from dried, fat added",3
2342890,"chickpeas, from dried, fat added",3
2342891,"chickpeas, from dried, no added fat",3
2342891,"chickpeas, from dried, no added fat",3
2342891,"chickpeas, from dried, no added fat",3
2342889,"chickpeas, nfs",2
2342889,"chickpeas, nfs",2
2346054,chicory beverage,2
2346054,chicory beverage,2
169992,"chicory greens, raw",1
169993,"chicory roots, raw",1
170404,"chicory, witloof, raw",2
170404,"chicory, witloof, raw",2
2343989,chilaquiles,1
172313,"child formula, abbott nutrition, pediasure, ready to feed",1
173550,"child formula, abbott nutrition, pediasure, ready to feed, with iron and fiber",1
2345570,"chiles rellenos, cheese filled",2
2345570,"chiles rellenos, cheese filled",2
2345571,"chiles rellenos, filled with meat and cheese",2
2345571,"chiles rellenos, filled with meat and cheese",2
2341793,chili con carne with beans,1
2341796,chili con carne with beans and cheese,1
2341908,chili con carne with beans and macaroni,1
2341792,"chili con carne with beans, canned",1
172097,"chili con carne with beans, canned entree",1
2341790,"chili con carne with beans, from restaurant",1
2341791,"chili con carne with beans, home recipe",1
2341834,"chili con carne with beans, made with pork",1
2341851,chili con carne with chicken or turkey and beans,1
2341846,chili con carne with venison/deer and beans,1
2341794,chili con carne without beans,3
2341794,chili con carne without beans,3
2341794,chili con carne without beans,3
2341789,"chili con carne, ns as to beans",1
2341795,"chili con carne, ns as to beans, with cheese",1
2342526,"chili hot dog sandwich, on wheat bread",1
2342524,"chili hot dog sandwich, on wheat bun",2
2342524,"chili hot dog sandwich, on wheat bun",2
2342525,"chili hot dog sandwich, on white bread",1
2342523,"chili hot dog sandwich, on white bun",2
2342523,"chili hot dog sandwich, on white bun",2
2341830,"chili hot dog, no bun",1
175207,"chili with beans, canned",2
175207,"chili with beans, canned",2
172110,"chili with beans, microwavable bowls",2
172110,"chili with beans, microwavable bowls",2
2342886,"chili with beans, without meat",1
172098,"chili, no beans, canned entree",1
2342392,"chiliburger, with or without cheese, on bun",1
2344073,"chimichanga, chicken",2
2344073,"chimichanga, chicken",2
2344071,"chimichanga, meat",2
2344071,"chimichanga, meat",2
2344072,"chimichanga, with beans",2
2344072,"chimichanga, with beans",2
2343826,chinese pancake,1
334472,"chinese restaurant, fried rice no meat al1   nfy1209bq",1
334491,"chinese restaurant, fried rice no meat ca1   nfy1209cc",1
334510,"chinese restaurant, fried rice no meat ca2   nfy1209e1",1
334497,"chinese restaurant, fried rice no meat co1   nfy1209em",1
334523,"chinese restaurant, fried rice no meat ct1   nfy1209cm",1
334468,"chinese restaurant, fried rice no meat in1   nfy1209c5",1
334519,"chinese restaurant, fried rice no meat mi1   nfy1209dm",1
334514,"chinese restaurant, fried rice no meat mo1   nfy1209cl",1
334487,"chinese restaurant, fried rice no meat nc1   nfy1209d1",1
334464,"chinese restaurant, fried rice no meat ny1   nfy1209df",1
334532,"chinese restaurant, fried rice no meat ok1   nfy1209e8",1
2341023,"chipotle dip, light",2
2341023,"chipotle dip, light",2
2341022,"chipotle dip, regular",2
2341022,"chipotle dip, regular",2
2340824,"chipotle dip, yogurt based",2
2340824,"chipotle dip, yogurt based",2
2343644,"chips, rice",5
2343644,"chips, rice",5
2343644,"chips, rice",5
2343644,"chips, rice",5
2343644,"chips, rice",5
2341572,chitterlings,2
2341572,chitterlings,2
170075,"chives, freeze dried",2
170075,"chives, freeze dried",2
169994,"chives, raw",2
169994,"chives, raw",2
2345301,"chives, raw",1
2340990,"chocolate beverage powder, dry mix, not reconstituted",2
2340990,"chocolate beverage powder, dry mix, not reconstituted",2
2340991,"chocolate beverage powder, light, dry mix, not reconstituted",2
2340991,"chocolate beverage powder, light, dry mix, not reconstituted",2
2345888,chocolate candy,7
2345888,chocolate candy,7
2345888,chocolate candy,7
2345888,chocolate candy,7
2345888,chocolate candy,7
2345888,chocolate candy,7
2345888,chocolate candy,7
2345891,chocolate candy with cereal,7
2345891,chocolate candy with cereal,7
2345891,chocolate candy with cereal,7
2345891,chocolate candy with cereal,7
2345891,chocolate candy with cereal,7
2345891,chocolate candy with cereal,7
2345891,chocolate candy with cereal,7
2345908,chocolate candy with dried fruit,7
2345908,chocolate candy with dried fruit,7
2345908,chocolate candy with dried fruit,7
2345908,chocolate candy with dried fruit,7
2345908,chocolate candy with dried fruit,7
2345908,chocolate candy with dried fruit,7
2345908,chocolate candy with dried fruit,7
2345890,chocolate candy with nuts,7
2345890,chocolate candy with nuts,7
2345890,chocolate candy with nuts,7
2345890,chocolate candy with nuts,7
2345890,chocolate candy with nuts,7
2345890,chocolate candy with nuts,7
2345890,chocolate candy with nuts,7
2345889,"chocolate candy with nuts, other, nfs",7
2345889,"chocolate candy with nuts, other, nfs",7
2345889,"chocolate candy with nuts, other, nfs",7
2345889,"chocolate candy with nuts, other, nfs",7
2345889,"chocolate candy with nuts, other, nfs",7
2345889,"chocolate candy with nuts, other, nfs",7
2345889,"chocolate candy with nuts, other, nfs",7
2345925,"chocolate candy, candy shell",7
2345925,"chocolate candy, candy shell",7
2345925,"chocolate candy, candy shell",7
2345925,"chocolate candy, candy shell",7
2345925,"chocolate candy, candy shell",7
2345925,"chocolate candy, candy shell",7
2345925,"chocolate candy, candy shell",7
2345926,"chocolate candy, candy shell with nuts",7
2345926,"chocolate candy, candy shell with nuts",7
2345926,"chocolate candy, candy shell with nuts",7
2345926,"chocolate candy, candy shell with nuts",7
2345926,"chocolate candy, candy shell with nuts",7
2345926,"chocolate candy, candy shell with nuts",7
2345926,"chocolate candy, candy shell with nuts",7
2345901,"chocolate candy, caramel filled",7
2345901,"chocolate candy, caramel filled",7
2345901,"chocolate candy, caramel filled",7
2345901,"chocolate candy, caramel filled",7
2345901,"chocolate candy, caramel filled",7
2345901,"chocolate candy, caramel filled",7
2345901,"chocolate candy, caramel filled",7
2345902,"chocolate candy, caramel filled with nuts",7
2345902,"chocolate candy, caramel filled with nuts",7
2345902,"chocolate candy, caramel filled with nuts",7
2345902,"chocolate candy, caramel filled with nuts",7
2345902,"chocolate candy, caramel filled with nuts",7
2345902,"chocolate candy, caramel filled with nuts",7
2345902,"chocolate candy, caramel filled with nuts",7
2345903,"chocolate candy, coconut filled",7
2345903,"chocolate candy, coconut filled",7
2345903,"chocolate candy, coconut filled",7
2345903,"chocolate candy, coconut filled",7
2345903,"chocolate candy, coconut filled",7
2345903,"chocolate candy, coconut filled",7
2345903,"chocolate candy, coconut filled",7
2345892,"chocolate candy, cookie filled",7
2345892,"chocolate candy, cookie filled",7
2345892,"chocolate candy, cookie filled",7
2345892,"chocolate candy, cookie filled",7
2345892,"chocolate candy, cookie filled",7
2345892,"chocolate candy, cookie filled",7
2345892,"chocolate candy, cookie filled",7
2345904,"chocolate candy, cream filled",7
2345904,"chocolate candy, cream filled",7
2345904,"chocolate candy, cream filled",7
2345904,"chocolate candy, cream filled",7
2345904,"chocolate candy, cream filled",7
2345904,"chocolate candy, cream filled",7
2345904,"chocolate candy, cream filled",7
2345900,"chocolate candy, fudge",2
2345900,"chocolate candy, fudge",2
2345905,"chocolate candy, nougat filled",7
2345905,"chocolate candy, nougat filled",7
2345905,"chocolate candy, nougat filled",7
2345905,"chocolate candy, nougat filled",7
2345905,"chocolate candy, nougat filled",7
2345905,"chocolate candy, nougat filled",7
2345905,"chocolate candy, nougat filled",7
2345906,"chocolate candy, nougat filled with nuts",7
2345906,"chocolate candy, nougat filled with nuts",7
2345906,"chocolate candy, nougat filled with nuts",7
2345906,"chocolate candy, nougat filled with nuts",7
2345906,"chocolate candy, nougat filled with nuts",7
2345906,"chocolate candy, nougat filled with nuts",7
2345906,"chocolate candy, nougat filled with nuts",7
2345887,"chocolate candy, other, nfs",7
2345887,"chocolate candy, other, nfs",7
2345887,"chocolate candy, other, nfs",7
2345887,"chocolate candy, other, nfs",7
2345887,"chocolate candy, other, nfs",7
2345887,"chocolate candy, other, nfs",7
2345887,"chocolate candy, other, nfs",7
2345907,"chocolate candy, peanut butter filled",7
2345907,"chocolate candy, peanut butter filled",7
2345907,"chocolate candy, peanut butter filled",7
2345907,"chocolate candy, peanut butter filled",7
2345907,"chocolate candy, peanut butter filled",7
2345907,"chocolate candy, peanut butter filled",7
2345907,"chocolate candy, peanut butter filled",7
2345909,"chocolate candy, sugar free",3
2345909,"chocolate candy, sugar free",3
2345909,"chocolate candy, sugar free",3
2345893,chocolate chips,2
2345893,chocolate chips,2
2345854,chocolate dip,2
2345854,chocolate dip,2
2345849,chocolate hazelnut spread,3
2345849,chocolate hazelnut spread,3
2345849,chocolate hazelnut spread,3
2340916,chocolate milk drink,2
2340916,chocolate milk drink,2
2340860,"chocolate milk, made from dry mix with fat free milk",2
2340860,"chocolate milk, made from dry mix with fat free milk",2
2340866,"chocolate milk, made from dry mix with fat free milk nesquik",2
2340866,"chocolate milk, made from dry mix with fat free milk nesquik",2
2340865,"chocolate milk, made from dry mix with low fat milk nesquik",2
2340865,"chocolate milk, made from dry mix with low fat milk nesquik",2
2340861,"chocolate milk, made from dry mix with non dairy milk",2
2340861,"chocolate milk, made from dry mix with non dairy milk",2
2340867,"chocolate milk, made from dry mix with non dairy milk nesquik",2
2340867,"chocolate milk, made from dry mix with non dairy milk nesquik",2
2340859,"chocolate milk, made from dry mix with reduced fat milk",2
2340859,"chocolate milk, made from dry mix with reduced fat milk",2
2340864,"chocolate milk, made from dry mix with reduced fat milk nesquik",2
2340864,"chocolate milk, made from dry mix with reduced fat milk nesquik",2
